"dataset","country","model","obs","samples","test_size","strategy","true","pred","pred_median","std","skewness","kurtosis","mse","mse_median","smape","smape_median","r2","r2_median"
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",60,2,"sa",29.93,29.9292024612427,29.2485752105713,3.43566325022733,0.567119258240994,0.57116460555714,0.00894797122648992,0.23452115157643,0.231079925633704,1.26883798979054,0.936369982389405,-0.667705966765722
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",60,3,"sa",31.99,30.8857594807943,30.9041557312012,4.6160356148803,1.57759920431567,4.86669561552778,0.412414355569572,0.549366693078706,1.32487070563047,1.99686726392159,0.707788477576628,0.610752449362445
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",60,4,"sa",21.91,31.1432942708333,29.8004341125488,5.25446292490131,2.4200947409791,9.3130711887875,21.6227415396281,15.9767626409276,9.69555778154418,9.12709143791155,-0.494561193052457,-0.104311837145113
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",60,5,"sa",17.14,31.6215727806091,30.6282253265381,6.10674449894996,1.78840256703974,4.9555730569449,59.2413832717183,49.1678546046348,19.6359422749345,18.5963990768916,-0.890755661337897,-0.569247615693887
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",90,1,"ro",29.18,29.7084583070543,29.8004341125488,2.4079897414984,-0.00740074250039388,-0.988463763186071,0.279268182294705,0.384938488014252,1.79477718468647,2.10386417761826,-Inf,-Inf
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",90,2,"ro",29.93,29.1642526414659,28.9397716522217,2.4211244601424,0.0584614010903734,-0.769202947338239,0.432818599698306,0.682745334379017,2.19319541670563,2.73399797761227,-2.07782115341018,-3.8550779333619
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",90,3,"ro",31.99,29.0907936943902,29.186882019043,1.89599358912126,-0.0837648152728295,-0.574977727836859,3.0903448006281,3.07432036130755,4.6264706323355,4.8773246259164,-1.18962882064941,-1.1782748855921
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",90,4,"ro",21.91,30.9757672839695,31.0531024932861,2.12128594129899,0.0469281817946189,-0.611923729147411,22.8647927122438,23.2048210716644,12.0409371709609,12.2895709855441,-0.580411614886092,-0.603914332596333
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",90,5,"ro",17.14,26.1628184000651,25.9334754943848,3.84694129077781,-0.129074851650459,-0.898414366945586,34.5740845459057,34.0288991114006,17.9673743486868,17.9976804430912,-0.103470960340561,-0.0860707514014574
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",90,1,"sa",29.18,28.9174592336019,29.2485752105713,2.24403042292508,-0.039938960984841,-0.570775184407922,0.0689276540209074,0.00470255950489667,0.903794313422453,0.234731756932804,-Inf,-Inf
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",90,2,"sa",29.93,29.4080015182495,29.2485752105713,2.71144239637574,0.460695570252199,0.270072330189472,0.17070503448536,0.23452115157643,1.33160066608868,1.26883798979054,-0.21390246745145,-0.667705966765722
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",90,3,"sa",31.99,30.1192873424954,29.8004341125488,2.99191311957496,0.656844245728067,0.145723637774116,1.28032530530622,1.7544136928809,2.89571330031388,3.20824890587586,0.0928400003341128,-0.243069959214001
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",90,4,"sa",21.91,30.5485119077894,30.352294921875,3.55372350118958,0.556873089281982,-0.015145628714575,19.6162159742347,19.1338961566398,10.4054458184691,10.4830372410738,-0.355870396725424,-0.322532511208161
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",90,5,"sa",17.14,31.3517745335897,30.352294921875,4.66210289179764,0.66212949064865,0.232738116187674,56.0878798581054,50.2200643458326,20.0473960116834,19.5143779735981,-0.790108037952918,-0.602830078074276
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",200,1,"ro",29.18,29.3341133975983,29.2485752105713,2.37837168771139,-0.0601183547425319,-0.718399711080586,0.0237509393192812,0.00470255950489667,0.526756328173612,0.234731756932804,-Inf,-Inf
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",200,2,"ro",29.93,28.8496766185761,28.9397716522217,2.04364034279583,0.0146622705076488,-0.476619656912242,0.595424773885277,0.492627370124339,2.1012980771789,1.79943176726954,-3.23413172540642,-2.50312796532863
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",200,3,"ro",31.99,29.2733619213104,29.186882019043,1.96300839632963,0.0921857575227406,-0.723791160644709,2.85699066611891,2.94757505180443,4.35710545333779,4.25428048568791,-1.02428839059928,-1.08847093151107
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",200,4,"ro",21.91,31.0156248855591,31.0531024932861,2.06803089422865,0.0653803728698663,-0.808651498437842,22.8708441387174,23.1097620895371,11.8701128658191,11.8222878803727,-0.580829888727708,-0.597343867631092
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",200,5,"ro",17.14,25.5338874530792,25.4042205810547,4.11825740251011,-0.103175471757721,-0.943625534400212,32.3881446259661,32.1472780340953,17.3640282322756,17.2278356946283,-0.0337042187367491,-0.026016689393991
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",200,1,"sa",29.18,29.1961484050751,29.5245046615601,2.43213674560818,-0.145281821890529,-0.690847564428659,0.000260770986468711,0.118683461836611,0.0553253529610089,1.17369071946413,-Inf,-Inf
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",200,2,"sa",29.93,30.0156603908539,29.8004341125488,2.92058199443706,0.294519759515556,-0.22560151331324,0.00379923677385423,0.0677353905138102,0.170559410448175,0.803763065715975,0.972983205163703,0.518326111901794
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",200,3,"sa",31.99,30.4102403259277,29.8004341125488,3.69325471851084,0.495887744880123,-0.139011872681966,0.834413033790871,1.64322318550582,1.80147720295428,2.89819895649281,0.408786091848825,-0.164287184074599
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",200,4,"sa",21.91,31.5415530109406,30.9041557312012,4.50787439061517,0.849293296068613,0.788426324686539,23.8175131259826,21.4561267184041,10.3607179775012,10.6885592889962,-0.646263530823457,-0.483044797431097
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",200,5,"sa",17.14,32.2562115287781,30.9041557312012,5.14301895967914,1.13057234708001,2.47761354961309,64.7539806973387,55.0552979732749,20.5293605159509,20.0104354054007,-1.06669643475573,-0.757152020778514
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",500,1,"ro",29.18,29.1624849891663,29.2485752105713,2.52179002766218,0.0368555343793937,-0.730252920131647,0.000306775604506048,0.00470255950489667,0.0600420459875609,0.234731756932804,-Inf,-Inf
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",500,2,"ro",29.93,29.1166869773865,28.9397716522217,2.21422557689449,0.0176134398821799,-0.605470018155385,0.330892424178627,0.492627370124339,1.40742772309366,1.79943176726954,-1.35301279415912,-2.50312796532863
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",500,3,"ro",31.99,29.260389919281,29.186882019043,2.02535923970193,0.0126950576955299,-0.624941973143823,2.70418534704,2.94757505180443,3.90927040484064,4.25428048568791,-0.916019911775913,-1.08847093151107
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",500,4,"ro",21.91,30.9299611663818,31.0531024932861,2.06185802831762,-0.0458220866395403,-0.731092318311123,22.3680638710391,23.1097620895371,11.46712293555,11.8222878803727,-0.546077779457597,-0.597343867631092
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",500,5,"ro",17.14,26.0933096618652,26.4627285003662,4.0571539212977,-0.216037563653976,-0.925893799479715,33.9268018770811,35.8704630099378,17.457412671392,18.0102570179502,-0.0828122028474658,-0.144846343303223
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",500,1,"sa",29.18,29.3048648529053,29.2485752105713,2.3374035235321,-0.0642982748258156,-0.474459137984109,0.0155912314910553,0.00470255950489667,0.426998859343588,0.234731756932804,-Inf,-Inf
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",500,2,"sa",29.93,29.9516446876526,29.8004341125488,2.99970330037083,0.341561772036869,0.312537648688945,0.00802986199731672,0.0107449393479532,0.249645209844482,0.334283584450312,0.942898759130192,0.923591542414555
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",500,3,"sa",31.99,30.3136647453308,29.8004341125488,3.73199992256753,0.731085115853075,1.58811473645235,0.942053203347147,1.60522955139525,1.96015582363289,2.58521263564904,0.332518868375216,-0.137367224776592
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",500,4,"sa",21.91,30.9207106399536,30.352294921875,4.29765273187158,0.853068950456414,1.26494323226602,21.0047664617537,19.0220080505255,9.99802661075507,10.0157600384037,-0.45184683289734,-0.31479881929606
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",500,5,"sa",17.14,31.6855884170532,30.9041557312012,5.07843988776557,1.29049900110677,2.9080395697906,59.1186416490655,53.108003038972,19.9147863657102,19.4721960049268,-0.886838223812034,-0.695001903445156
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",1000,1,"ro",29.18,29.1216473770142,29.2485752105713,2.37348504627242,-0.101378210846217,-0.457058065803571,0.00340502860932758,0.00470255950489667,0.200174868502415,0.234731756932804,-Inf,-Inf
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",1000,2,"ro",29.93,29.1374362220764,28.9397716522217,2.10317132066795,0.0911220933498224,-0.520126873367821,0.315781185342915,0.492627370124339,1.44188221766414,1.79943176726954,-1.24555509577184,-2.50312796532863
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",1000,3,"ro",31.99,29.302548707962,29.186882019043,2.06189524635486,-0.023296458988262,-0.680008045766705,2.61798560592078,2.94757505180443,3.8843412757254,4.25428048568791,-0.854944061130124,-1.08847093151107
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",1000,4,"ro",21.91,30.8335894165039,31.0531024932861,1.97572277853271,-0.0229307123265361,-0.601224993971437,21.8711012230257,23.1097620895371,11.37266260244,11.8222878803727,-0.511727783331706,-0.597343867631092
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",1000,5,"ro",17.14,25.9609959106445,26.4627285003662,4.01371841478986,-0.175341491929818,-0.981084725017485,33.0588747495421,35.8704630099378,17.2844800483722,18.0102570179502,-0.0551113282325639,-0.144846343303223
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",1000,1,"sa",29.18,29.1045397186279,29.2485752105713,2.4125804193362,0.00840804801156637,-0.513350598362528,0.005694254064752,0.00470255950489667,0.258937556121603,0.234731756932804,-Inf,-Inf
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",1000,2,"sa",29.93,29.8677618961334,29.8004341125488,2.97452834145131,0.353491563484977,0.0741253322694324,0.00478391781882938,0.0107449393479532,0.233549770213454,0.334283584450312,0.96598102884388,0.923591542414555
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",1000,3,"sa",31.99,30.3936844768524,29.8004341125488,3.52924102859767,0.548823387597276,0.477300610201056,0.852597028359865,1.60522955139525,1.86161118835522,2.58521263564904,0.395902028369984,-0.137367224776592
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",1000,4,"sa",21.91,31.1353841972351,30.9041557312012,4.36430062717217,0.967042295726008,1.91429211968102,21.9163761679187,21.4276314928212,10.0919548137383,10.4538195483633,-0.514857181864757,-0.481075210999817
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-small",1000,5,"sa",17.14,31.9808335266113,30.9041557312012,4.9803955031506,1.08014614559884,2.41547119649799,61.5831688872531,55.0325017928085,20.1587280968875,19.8226436128945,-0.965496394347179,-0.756424454930229
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",30,1,"ro",29.18,28.5679481506348,28.6967163085938,2.01693035188026,0.0126574465010927,-0.587055195446938,0.374607466311402,0.233563126379251,2.11973539828187,1.67004530398519,-Inf,-Inf
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",30,2,"ro",29.93,28.8669672648112,28.6667556762695,2.04172761423037,-0.029164688682197,-1.14575295969261,0.752323031197194,0.91467467390825,2.86783975049027,2.99084904400231,-4.34985266629116,-5.50435323668089
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",30,3,"ro",31.99,29.6913468678792,29.4571304321289,1.766779320447,0.337826611414818,-0.687630595176598,2.26281742806766,2.74825919855466,4.39633214122069,4.74191981543642,-0.603293669805939,-0.947247940277433
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",30,4,"ro",21.91,31.7491200129191,31.5884990692139,1.8014137072141,0.121397511329989,-0.971511134509791,25.8991837282071,25.4795304571094,12.4654203418119,12.602019866254,-0.79014834270547,-0.761141961050738
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",30,5,"ro",17.14,27.1507600784302,27.5212383270264,4.5637326729633,-0.261737994721491,-1.06686175229904,40.7624104521439,41.9376462061918,19.0132830178297,19.379377187494,-0.300978371464935,-0.338487348005554
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",30,1,"sa",29.18,29.6164817174276,29.2485752105713,2.33835121845025,0.297853440050068,-1.05645335101749,0.190516289648523,0.00470255950489667,1.48472052979387,0.234731756932804,-Inf,-Inf
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",30,2,"sa",29.93,30.4626670201619,30.6282253265381,1.99976234583512,0.260094866945735,-0.860017490771492,0.237125222008366,0.246110583062057,1.62436638657412,1.27034769517778,-0.686223800948383,-0.750119701774627
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",30,3,"sa",31.99,30.9593407313029,30.352294921875,3.11623524066357,0.255766830405925,-1.11851452790695,0.512169657389325,1.05809969634684,2.17443336313916,2.59820291380112,0.637107987867934,0.250295439599316
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",30,4,"sa",21.91,31.1616895675659,30.9041557312012,2.88665070346269,0.0652365849876008,-0.732052047284274,21.782567206694,21.0172841015349,10.3470441996123,10.4635622569774,-0.505608323186842,-0.452712050594702
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",30,5,"sa",17.14,31.6767584482829,32.0078735351562,3.13387777475555,0.180898882807883,-0.0883468893162158,59.6895230020999,61.0245599727078,20.1889206726491,20.4713721401004,-0.90505854701501,-0.947667759880525
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",60,1,"ro",29.18,28.8162849108378,28.4207859039307,2.33492259844838,0.440508038649537,-0.611644763619333,0.132288666084261,0.576406043670378,1.25427030273183,2.63612408808307,-Inf,-Inf
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",60,2,"ro",29.93,28.8214650472005,28.3937397003174,2.05808255168002,0.277774902393357,-0.826972301706703,0.6805692038312,1.46825087602565,2.51395610452664,3.9520843265226,-3.83960322724409,-9.44089511840463
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",60,3,"ro",31.99,29.6823386510213,29.7273788452148,2.05464291355711,0.0303951169331101,-0.765618140628006,2.2288131030775,2.68531874737754,4.17051031920124,5.07878990633447,-0.579200290319589,-0.902652196186318
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",60,4,"ro",21.91,31.874046866099,31.5884990692139,1.92780355703391,0.295256265840755,-0.78101861806111,26.4921673147626,25.4323251187266,12.3908960739177,12.8546724344275,-0.831135294103783,-0.757879133960907
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",60,5,"ro",17.14,27.3889247258504,26.9919834136963,4.13949225833674,-0.236839515106174,-1.15512553251234,42.2018254590397,39.7581755317306,19.1192492772867,19.2133011818459,-0.346918927255473,-0.268927079678318
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",60,1,"sa",29.18,29.2761681556702,29.2485752105713,2.02556160165797,0.0376708805177624,-0.567551900207657,0.00924831416500147,0.00470255950489667,0.329026546570993,0.234731756932804,-Inf,-Inf
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",60,2,"sa",29.93,29.5245052655538,29.5245046615601,2.43535805623927,0.200718300108431,-0.666733598794671,0.0868371469143011,0.0845645145007095,0.846538517016083,0.799392145017928,0.382491399720526,0.398652341328288
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",60,3,"sa",31.99,30.1959347089132,30.352294921875,2.61442923514206,0.269909015361758,-0.755041363603318,1.13078152083703,0.950402317305942,2.48769349685078,2.28423254702789,0.198797555735759,0.326603198205548
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",60,4,"sa",21.91,30.711003780365,30.9041557312012,3.32333569454838,0.197061945679791,-0.729562484456444,20.2125030261275,20.9365110672542,10.2284040027324,10.2280844818975,-0.397085683235017,-0.447129028559326
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",60,5,"sa",17.14,30.3614926656087,29.8004341125488,3.15549150231272,1.41062150141522,2.94338364116753,51.1315760822511,48.8065272374414,19.3162618963761,18.9709780472602,-0.631922004711173,-0.55771544464407
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",90,1,"ro",29.18,28.8990638309055,28.6967163085938,2.2251180693144,0.0615259747347506,-0.75667951293062,0.0789251311054989,0.233563126379251,0.967426644177469,1.67004530398519,-Inf,-Inf
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",90,2,"ro",29.93,28.8730348375109,28.9397716522217,2.06074798013004,0.318312470533218,-0.551154596472738,0.598050242910606,0.607057653561516,2.28118034978524,2.51708854079573,-3.25280172736431,-3.31685442532634
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",90,3,"ro",31.99,29.7934408823649,29.7273788452148,1.92733006409493,0.215626660321472,-0.779842592199139,2.00699081436235,2.11118993240145,3.89095716583184,4.12212604918322,-0.422030619047188,-0.495859724426716
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",90,4,"ro",21.91,32.1298481411404,32.1239013671875,2.00728327773543,0.00912919162947306,-0.304612923845772,27.6165671177645,27.6643377339598,12.3740624896737,12.5429770104376,-0.908853667972453,-0.912155566994033
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",90,5,"ro",17.14,26.4862518310547,26.4627285003662,4.06792168669624,0.00408550133968377,-0.728075154007195,39.5637383521102,39.5141235254759,18.4686332770586,18.5868083220021,-0.262721397470399,-0.261137884237514
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",90,1,"sa",29.18,29.0768852021959,29.2485752105713,2.08243593161407,-0.0844710548483041,-0.769673741117856,0.0106326615261782,0.00470255950489667,0.354000381057799,0.234731756932804,-Inf,-Inf
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",90,2,"sa",29.93,29.6164819929335,28.6967163085938,2.89663692663491,0.433454630295339,-0.47649812765617,0.0544631011405681,0.762845611496761,0.703509896179888,2.22098649558336,0.612706836333738,-4.42467990397697
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",90,3,"sa",31.99,29.7329855177138,29.8004341125488,2.76589871854323,0.111103573967895,-0.507450093547506,1.73434685851032,2.10662999949445,2.90679587304223,3.8430145764044,-0.228851830910622,-0.492628835591479
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",90,4,"sa",21.91,30.0457060496012,30.352294921875,2.86469599410504,0.223724313085032,-0.184622811267531,17.8481883752623,19.3980583865999,10.009560372985,10.9591114939703,-0.233664550032623,-0.340791371530988
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",90,5,"sa",17.14,30.6282249874539,30.6282253265381,3.43816288879415,0.291401431439726,0.584953824731117,50.6649933626449,51.9048912011726,19.3023740211851,20.0620151217386,-0.617030490201266,-0.656603230205063
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",200,1,"ro",29.18,29.1023322582245,28.6967163085938,2.27939345812252,0.307651144730818,-0.498379950279123,0.0060322781125079,0.233563126379251,0.266522422031434,1.67004530398519,-Inf,-Inf
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",200,2,"ro",29.93,28.6749458789825,28.3937397003174,1.97063623489729,0.205620506090632,-0.81759789573421,0.790596562397702,1.29682941738009,2.27481104472618,3.46904493447366,-4.62201999927255,-8.22189807914729
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",200,3,"ro",31.99,29.7327851486206,29.7273788452148,1.92719633523106,0.0461162608992751,-0.689083054813544,2.22540400336103,2.57103777494716,3.95455430409467,4.75676364496851,-0.576784811312158,-0.821679707021183
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",200,4,"ro",21.91,31.8776160526276,32.1239013671875,2.01749238814835,0.0240069976037569,-0.602745983667191,26.5073954456704,28.009223615869,12.231632248092,13.0189552072766,-0.832187860609089,-0.935994036051651
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",200,5,"ro",17.14,26.1848707389832,25.9334754943848,4.23800314072433,-0.0251367985379938,-0.906662466609324,37.5678536935191,37.8724211467643,18.1360480716361,18.5811878204772,-0.199020484203402,-0.208741098488207
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",200,1,"sa",29.18,28.9284964179993,28.6967163085938,2.38817250783528,0.220596257964771,-0.606101363044852,0.0632540517591996,0.233563126379251,0.865634451084608,1.67004530398519,-Inf,-Inf
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",200,2,"sa",29.93,29.7562861824036,29.8004341125488,2.69297804024437,0.240332127283737,-0.229333778815007,0.0467152710915638,0.12517522278513,0.723862000996351,1.0519403579765,0.667802516682213,0.10986508241685
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",200,3,"sa",31.99,30.0184198188782,29.8004341125488,2.99667590967431,0.542838298641156,0.203522381881843,1.3268529842585,1.68151640702003,2.60226549521165,3.0636504846665,0.0598733401830774,-0.191419412635629
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",200,4,"sa",21.91,30.6199470806122,30.352294921875,3.09272111537429,0.448229233137051,-0.171686002339486,19.96093427496,19.0792231922441,10.242157768974,10.3745884251668,-0.379697282592551,-0.318753522741545
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",200,5,"sa",17.14,30.9455443286896,30.9041557312012,3.53598158738811,0.626236407410627,0.339643831624362,54.0873582622506,53.1537751523469,19.6778797348495,19.7592587143372,-0.726259131595647,-0.69646277214395
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",500,1,"ro",29.18,29.0532168006897,28.6967163085938,2.35723487692255,0.261711572980407,-0.72519370370092,0.016073979627356,0.233563126379251,0.435432580495198,1.67004530398519,-Inf,-Inf
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",500,2,"ro",29.93,29.1385282440186,28.9397716522217,1.96916944876861,0.112877414691041,-0.581533147142983,0.321250760071853,0.607057653561516,1.55763753005196,2.51708854079573,-1.28444984939985,-3.31685442532634
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",500,3,"ro",31.99,29.5857696876526,29.7273788452148,1.91327196510925,0.127632023701699,-0.617397561033724,2.14094163831795,2.11118993240145,3.64142976745725,4.12212604918322,-0.51693995881513,-0.495859724426716
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",500,4,"ro",21.91,32.1860054092407,32.1239013671875,2.06251530704196,0.0594089061686961,-0.816868147722195,28.0047780214246,27.6643377339598,12.2290059821558,12.5429770104376,-0.935686757119212,-0.912155566994033
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",500,5,"ro",17.14,27.2185048484802,27.5212383270264,4.22251358490841,-0.196364977123644,-0.869938111299436,42.7190744133076,43.685492027672,18.8714325182926,19.3321429028409,-0.363427511873042,-0.394271821621775
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",500,1,"sa",29.18,29.1227510757446,28.6967163085938,2.26233126068579,0.106771210260079,-0.703966710804043,0.00327743932839734,0.233563126379251,0.196384984238554,1.67004530398519,-Inf,-Inf
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",500,2,"sa",29.93,29.6955816497803,29.8004341125488,2.62694689320089,0.410180368312726,0.312180722763096,0.0291147011240679,0.12517522278513,0.49134312266007,1.0519403579765,0.792962125339961,0.10986508241685
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",500,3,"sa",31.99,29.8710731391907,29.2485752105713,2.86805977095396,0.5808806978843,0.42796972778071,1.51602681456913,2.58858677388817,2.61109490059104,3.68571396387209,-0.0741636355215785,-0.83411385153702
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",500,4,"sa",21.91,30.2595825233459,29.8004341125488,3.01192937884991,0.406190766574289,0.0561603804663018,18.5659021894679,17.5061777015347,9.96066863491308,10.3937264628744,-0.283272839178726,-0.210024815005212
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",500,5,"sa",17.14,30.6216025390625,30.352294921875,3.32944236390123,0.69072981859515,0.897002403252179,51.2034431558256,48.9178895817485,19.2592804628238,19.4429293510386,-0.634215723539473,-0.561269699648429
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",1000,1,"ro",29.18,28.9417410488129,28.6967163085938,2.35114431419802,0.220656405137591,-0.607515143822424,0.0567673278207933,0.233563126379251,0.819861714008311,1.67004530398519,-Inf,-Inf
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",1000,2,"ro",29.93,29.1265155506134,28.9397716522217,2.05058213402332,0.200076261015072,-0.609531701669457,0.351177294113436,0.607057653561516,1.7704656631899,2.51708854079573,-1.49726075813999,-3.31685442532634
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",1000,3,"ro",31.99,29.6998146839142,29.7273788452148,1.90411860034513,0.167103065673759,-0.602349157996259,1.98243445674732,2.11118993240145,3.65525743061544,4.12212604918322,-0.404631489877807,-0.495859724426716
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",1000,4,"ro",21.91,32.1228284873962,32.1239013671875,2.01099632312281,0.0617941604464737,-0.619960346831928,27.5622922708035,27.6643377339598,12.1920204101988,12.5429770104376,-0.905102197333168,-0.912155566994033
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",1000,5,"ro",17.14,26.6516731491089,26.9919834136963,4.30605581574285,-0.147246766467356,-0.833114602573949,40.1442190357386,41.5437856239172,18.4417275284066,18.963944842654,-0.2812480941519,-0.325916842649561
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",1000,1,"sa",29.18,28.9450522651672,28.6967163085938,2.31116913177972,0.104187322834554,-0.55638639423666,0.0552004381030457,0.233563126379251,0.808421586481943,1.67004530398519,-Inf,-Inf
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",1000,2,"sa",29.93,29.371088054657,29.2485752105713,2.52325062783755,0.322702259005856,-0.101541382483942,0.18379150037508,0.348951435013607,1.34670942805164,1.98649476331674,-0.306961780445016,-1.48143242676343
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",1000,3,"sa",31.99,29.5487869358063,29.2485752105713,2.73360679246959,0.429414602647512,0.393375969426027,2.10903474184676,2.73777091537382,3.54243978753094,4.30875023409891,-0.494332688559529,-0.939816585974429
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",1000,4,"sa",21.91,30.0553943214416,29.8004341125488,3.00184103964259,0.36718966522158,0.767105759690057,18.1686382193285,17.6180658076489,10.4941554568619,10.8610036655445,-0.255814003208271,-0.217758506917313
"k2o","germany","chronos-zeroshot","amazon/chronos-t5-base",1000,5,"sa",17.14,30.3550543022156,30.352294921875,3.39906782254668,0.465258770522264,0.680750799548814,49.4624426175641,49.0074000666399,19.5249499624007,19.8167511131747,-0.578649724869052,-0.56412652787746
