"dataset","country","model","obs","samples","test_size","strategy","true","pred","pred_median","std","skewness","kurtosis","mse","mse_median","smape","smape_median","r2","r2_median"
"pest","canada","lstm_diff_jitter","sliding_window = 06 / input_size = 01",NA,1,"ro",87632,100718.717023748,NA,NA,NA,NA,171262162.459652,NA,13.8961159591422,NA,-Inf,NA
"pest","canada","lstm_diff_jitter","sliding_window = 06 / input_size = 01",NA,2,"ro",78893,93932.8250956968,NA,NA,NA,NA,198729250.684402,NA,15.650359899651,NA,-9.408743528606,NA
"pest","canada","lstm_diff_jitter","sliding_window = 06 / input_size = 01",NA,3,"ro",92960,84718.1997220962,NA,NA,NA,NA,155128591.06322,NA,13.5259805100894,NA,-3.61328856452592,NA
"pest","canada","lstm_diff_jitter","sliding_window = 06 / input_size = 01",NA,4,"ro",97692,94331.4343607114,NA,NA,NA,NA,119169793.651406,NA,11.0195258823051,NA,-1.44564983140229,NA
"pest","canada","lstm_diff_jitter","sliding_window = 06 / input_size = 01",NA,5,"ro",97692,100583.651288569,NA,NA,NA,NA,97008164.3560619,NA,9.3989805424709,NA,-0.929921050973658,NA
"pest","canada","lstm_diff_jitter","sliding_window = 06 / input_size = 01",NA,1,"sa",87632,100718.717023748,NA,NA,NA,NA,171262162.459652,NA,13.8961159591422,NA,-Inf,NA
"pest","canada","lstm_diff_jitter","sliding_window = 06 / input_size = 01",NA,2,"sa",78893,104057.300461656,NA,NA,NA,NA,402252090.092087,NA,20.7027773750336,NA,-20.068558479413,NA
"pest","canada","lstm_diff_jitter","sliding_window = 06 / input_size = 01",NA,3,"sa",92960,107214.484022879,NA,NA,NA,NA,335898164.980897,NA,18.5492045714119,NA,-8.98910099505838,NA
"pest","canada","lstm_diff_jitter","sliding_window = 06 / input_size = 01",NA,4,"sa",97692,110406.953444512,NA,NA,NA,NA,292341134.009698,NA,16.9669292309597,NA,-4.99954085004271,NA
"pest","canada","lstm_diff_jitter","sliding_window = 06 / input_size = 01",NA,5,"sa",97692,113592.54516473,NA,NA,NA,NA,284438374.514882,NA,16.5838052384841,NA,-4.658736152002,NA
"pest","canada","lstm_diff","sliding_window = 06 / input_size = 01",NA,1,"ro",87632,101998.138157499,NA,NA,NA,NA,206385925.560344,NA,15.1517457057031,NA,-Inf,NA
"pest","canada","lstm_diff","sliding_window = 06 / input_size = 01",NA,2,"ro",78893,89343.2609309673,NA,NA,NA,NA,157796939.542823,NA,13.7875307161081,NA,-7.26485214251909,NA
"pest","canada","lstm_diff","sliding_window = 06 / input_size = 01",NA,3,"ro",92960,80681.1810297191,NA,NA,NA,NA,155454424.796859,NA,13.9059371076908,NA,-3.6229783646268,NA
"pest","canada","lstm_diff","sliding_window = 06 / input_size = 01",NA,4,"ro",97692,97993.3039755344,NA,NA,NA,NA,116613514.619062,NA,10.5064396993303,NA,-1.3931888579214,NA
"pest","canada","lstm_diff","sliding_window = 06 / input_size = 01",NA,5,"ro",97692,100917.644811553,NA,NA,NA,NA,95371768.5853092,NA,9.05479690929841,NA,-0.897365908149717,NA
"pest","canada","lstm_diff","sliding_window = 06 / input_size = 01",NA,1,"sa",87632,101998.138157499,NA,NA,NA,NA,206385925.560344,NA,15.1517457057031,NA,-Inf,NA
"pest","canada","lstm_diff","sliding_window = 06 / input_size = 01",NA,2,"sa",78893,105054.391145939,NA,NA,NA,NA,445402156.12557,NA,21.7980865972057,NA,-22.3286081149758,NA
"pest","canada","lstm_diff","sliding_window = 06 / input_size = 01",NA,3,"sa",92960,108010.979845619,NA,NA,NA,NA,372445435.521458,NA,19.5248116959752,NA,-10.0759612836347,NA
"pest","canada","lstm_diff","sliding_window = 06 / input_size = 01",NA,4,"sa",97692,110952.312915134,NA,NA,NA,NA,323293051.292914,NA,17.8213404651831,NA,-5.63474838851259,NA
"pest","canada","lstm_diff","sliding_window = 06 / input_size = 01",NA,5,"sa",97692,113891.31861119,NA,NA,NA,NA,311118025.727699,NA,17.3195668480854,NA,-5.18951230728787,NA
"pest","china","arima","",NA,1,"ro",294682.45,311911.042813252,NA,NA,NA,NA,296824410.324837,NA,5.68044102594948,NA,-Inf,NA
"pest","china","arima","",NA,2,"ro",273569.51,270649.582233604,NA,NA,NA,NA,152675194.242903,NA,3.37675585472684,NA,-0.370033054868799,NA
"pest","china","arima","",NA,3,"ro",258757.94,251703.087254131,NA,NA,NA,NA,118373778.583901,NA,3.17254064761058,NA,0.455254403597479,NA
"pest","china","arima","",NA,4,"ro",244869.49,241699.832358688,NA,NA,NA,NA,91292016.3287078,NA,2.70512039370367,NA,0.732164664087283,NA
"pest","china","arima","",NA,5,"ro",235760.35,230007.19405696,NA,NA,NA,NA,79653373.7239546,NA,2.65817590607647,NA,0.818422105911937,NA
"pest","china","arima","",NA,1,"sa",294682.45,311911.042813252,NA,NA,NA,NA,296824410.324837,NA,5.68044102594948,NA,-Inf,NA
"pest","china","arima","",NA,2,"sa",273569.51,300569.325626504,NA,NA,NA,NA,512907227.09502,NA,7.5428836932213,NA,-3.60258039091338,NA
"pest","china","arima","",NA,3,"sa",258757.94,289227.608439756,NA,NA,NA,NA,651405049.672898,NA,8.73545920066314,NA,-1.99770807799437,NA
"pest","china","arima","",NA,4,"sa",244869.49,277885.891253008,NA,NA,NA,NA,761074475.179578,NA,9.70951514479173,NA,-1.23286379151006,NA
"pest","china","arima","",NA,5,"sa",235760.35,266544.17406626,NA,NA,NA,NA,798388344.972149,NA,10.2190193870288,NA,-0.820006706142811,NA
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",30,1,"ro",294682.45,315204.202083333,315535.984375,5614.53063019362,-0.160146470628689,-0.448071710982877,421142308.569796,434869895.929306,6.72969379252107,6.83477692585891,-Inf,-Inf
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",30,2,"ro",273569.51,276863.783333333,275532.71875,8060.69545341665,-0.293923910842491,-0.721973040954456,215997272.682253,219362042.262691,3.96333419222037,3.7749191097216,-0.938254637917075,-0.968448446217609
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",30,3,"ro",258757.94,256204.183333333,258600.46875,12063.2702108971,-0.642657885673536,-0.816161177963534,146172072.825684,146249627.239986,2.97283049726443,2.53690444312062,0.327329126928375,0.326972228414377
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",30,4,"ro",244869.49,246819.246875,247217.984375,8100.95959147687,-0.411650552903485,-0.11188379205553,110579442.587165,111066076.887341,2.42789433299762,2.14130403379556,0.675578617480257,0.67415091474681
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",30,5,"ro",235760.35,233000.256770833,234524,6299.79127596179,-0.558237006670874,-0.258064041243228,89987176.9964705,89158573.7743732,2.1778380926,1.81820088325019,0.794865159753616,0.796754044317683
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",30,1,"sa",294682.45,315005.123958333,314540.59375,5743.27552035301,-0.525211961366932,-0.360569661408526,413011076.81672,394345873.195664,6.66658624068405,6.51917026242656,-Inf,-Inf
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",30,2,"sa",273569.51,304852.240625,301600.65625,12401.862357382,-0.206291546033603,-0.314129863660542,695810156.086515,590045516.642276,8.74158397233681,8.13312480604686,-5.24386245898789,-4.29478194336494
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",30,3,"sa",258757.94,296358.311458333,293637.609375,18400.2824618779,0.050026057605029,-0.70213026169531,935136081.99256,798894122.997955,10.3433379341584,9.63158723478892,-3.30341304296114,-2.67643967018028
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",30,4,"sa",244869.49,288793.409895833,287665.3125,24781.6771091543,0.122916485995628,-0.701877175535324,1183679746.24832,1057041198.11134,11.8728279283375,11.2418149035055,-2.47271618262859,-2.101180100463
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",30,5,"sa",235760.35,282091.179166667,279702.234375,31702.3421100756,0.166092386037117,-0.730595294550557,1376252943.25282,1231810798.97425,13.076958285982,12.403350969369,-2.13730730394905,-1.8080368769793
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",60,1,"ro",294682.45,315535.991666667,316531.375,4023.48650982931,-0.853956765235618,0.612727140898809,434870200.043401,477375523.655625,6.83477923404286,7.14935562853147,-Inf,-Inf
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",60,2,"ro",273569.51,277329.65703125,277529.3125,8926.85606731743,-0.860445823634221,0.753634667203364,224504452.87001,246527779.747315,4.0999368518472,4.29320638633504,-1.01459394188029,-1.21222058286615
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",60,3,"ro",258757.94,254107.4203125,253608.1875,11191.81553134,-0.0308512700838769,-0.744904486290438,156878746.367948,173191836.768629,3.33780592755249,3.53219912483351,0.27805796794333,0.202986577422594
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",60,4,"ro",244869.49,245822.401041667,247217.984375,8292.01598692215,-0.332695873886181,-0.334404121400098,117886069.639294,131272734.033823,2.60045316066899,2.88777504508023,0.654142209461296,0.614868000181594
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",60,5,"ro",235760.35,234623.376041667,234524,6246.80230184429,0.00298818908623529,-0.719536353829295,94567397.6678206,105323899.491559,2.17704733248461,2.41537769227792,0.784424085068637,0.759903554956786
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",60,1,"sa",294682.45,317858.554166667,318522.125,5382.70814939955,-0.136963378316734,0.0251484308444438,537131804.344182,568330104.105624,7.56720089235385,7.77543937926425,-Inf,-Inf
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",60,2,"sa",273569.51,310094.580208333,310559.09375,8488.66561130853,-0.259327170638555,-0.319502479553579,935606279.03393,968279705.051944,10.0414927546272,10.22015804525,-7.39567642258868,-7.68887188163143
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",60,3,"sa",258757.94,303259.6234375,302596.03125,13559.9307406645,-0.207664367244777,-0.35707135822857,1283870795.61311,1286112551.51574,11.9731295385675,12.0196714240355,-4.90825916538883,-4.91857552658619
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",60,4,"sa",244869.49,297453.232291667,295628.375,20186.7185551589,-0.208068968072477,-0.391716063404311,1654165585.05893,1608700515.24761,13.8278592443527,13.7103211444129,-3.85304206157833,-3.7196552361481
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",60,5,"sa",235760.35,292841.29609375,288660.71875,26435.1230284975,-0.178315918365625,-0.484974052075014,1974979349.43867,1846650214.97528,15.3816796270853,15.0032106504054,-3.50216449564695,-3.2096252986663
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",90,1,"ro",294682.45,315336.920486111,315535.984375,5549.48554584495,-0.037788164454786,-0.500190278044506,426607151.061635,434869895.929306,6.77174250045602,6.83477692585891,-Inf,-Inf
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",90,2,"ro",273569.51,274179.447916667,274534.40625,10517.6138793286,-0.425318340197312,-0.304898347778752,213489587.661912,217900460.351285,3.49722480149473,3.59343103832311,-0.915751890263114,-0.955332919881097
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",90,3,"ro",258757.94,255716.046006944,255605.109375,11008.4424306262,-0.258378208422006,-0.254337639577276,145410764.79627,148580420.550836,2.72565849146032,2.80425950985352,0.330832598740209,0.316246124986751
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",90,4,"ro",244869.49,246752.791840278,247217.984375,8003.00294754601,-0.226748097901106,-0.624345380820017,109944780.052601,112814171.870479,2.2357833807211,2.34182033384523,0.677440610017744,0.66902229971732
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",90,5,"ro",235760.35,233486.0890625,234524,6696.82591306072,0.183233096932661,-0.489817539076451,88990276.6044486,90557049.760883,1.98249165469083,1.97861392328992,0.797137694680087,0.793566077346652
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",90,1,"sa",294682.45,314430.011458333,316531.375,5349.78621561126,-0.522076301664111,-0.610282353048498,389966183.550652,477375523.655625,6.48404447712458,7.14935562853147,-Inf,-Inf
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",90,2,"sa",273569.51,304962.832291667,306577.5625,10596.9020479567,-0.538558975750692,-0.0610337364848981,687753434.029553,783453526.74919,8.66839514751882,9.26427861803433,-5.17156534755034,-6.03033150815738
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",90,3,"sa",258757.94,297243.098263889,299609.890625,17289.8935546494,-0.637248890655823,0.803766248086049,952204758.218561,1078596307.78861,10.3934488510516,11.0537292312543,-3.38196157221963,-3.96360423729661
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",90,4,"sa",244869.49,290430.261111111,292642.21875,24856.467193035,-0.67384517331136,0.901120920108136,1233099534.72368,1379505633.89672,12.0507182742592,12.7341748866852,-2.61770548376722,-3.04723621743501
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",90,5,"sa",235760.35,283993.458506944,287665.328125,32832.7273893399,-0.771764138938985,1.28329053076506,1451766179.02748,1642429857.94872,13.3525711621936,14.153899464541,-2.30944733627533,-2.74408441037568
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",200,1,"ro",294682.45,315575.81046875,314540.59375,5811.60847787771,0.0466789592935381,-0.514955502273361,436532511.677125,394345873.195664,6.84738309079223,6.51917026242656,-Inf,-Inf
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",200,2,"ro",273569.51,275372.97875,277529.3125,10378.2984991547,-0.41068484189718,-0.421976354734488,219892505.604676,205012954.517335,3.75222664460235,3.97811370328258,-0.973208566658386,-0.839686700631915
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",200,3,"ro",258757.94,254586.680546875,255605.109375,11526.2790096403,-0.366128462090555,-0.32199208701946,152394805.544879,139988749.994869,3.04319452547024,3.0607146198265,0.298692664639822,0.355784228417207
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",200,4,"ro",244869.49,246261.0134375,247217.984375,8971.80860473814,-0.246283571575162,-0.499129521855716,114780188.527937,106370418.953504,2.4240612384216,2.53416166632497,0.663254339351931,0.687927180959535
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",200,5,"ro",235760.35,235229.5615625,236511.484375,6844.09431437481,-0.187721921797158,-0.405655699058979,91880498.0954264,85209175.7326642,1.98432753059298,2.09094814920166,0.790549143470711,0.80575709523445
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",200,1,"sa",294682.45,316033.6875,316531.375,6410.55666047249,-0.0259392616799407,-0.603307891267465,455875342.781406,477375523.655625,6.99219692716896,7.14935562853147,-Inf,-Inf
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",200,2,"sa",273569.51,306896.086875,306577.5625,11281.6710248974,-0.111772000544328,-0.683810174945988,783268034.493344,783453526.74919,9.2374511043641,9.26427861803433,-6.02866699072748,-6.03033150815738
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",200,3,"sa",258757.94,299400.861875,300605.28125,17113.441980825,-0.182866798839964,-0.44509169298581,1072794389.17468,1106035674.39744,11.0127043860607,11.1636833927089,-3.93690432407739,-4.0898777609355
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",200,4,"sa",244869.49,293319.079765625,293637.609375,23982.7156656395,-0.221943509971898,-0.337548827266946,1391436478.99535,1424109122.64165,12.7607006004629,12.9008476367803,-3.08223929911969,-3.17809530973351
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",200,5,"sa",235760.35,287953.972265625,288660.71875,31012.6430164546,-0.194194405882439,-0.283336335712193,1657984024.23763,1698977100.89051,14.1949797969039,14.3556318442994,-2.77954170021782,-2.87298955035681
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",500,1,"ro",294682.45,315388.678875,316531.375,5689.84969037431,-0.0900362406699396,-0.354632898594626,428747914.223883,477375523.655625,6.78813597135247,7.14935562853147,-Inf,-Inf
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",500,2,"ro",273569.51,274402.6244375,275532.71875,10848.1891573836,-0.230149269184337,-0.606808862550001,214720996.944927,240614856.125851,3.54610389866207,3.93220846105789,-0.926801959203056,-1.15916087757157
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",500,3,"ro",258757.94,254235.22375,255605.109375,11530.0146296335,-0.359656050356081,-0.433615189709565,149965652.055956,163723351.067213,2.95182449912438,3.03011112501003,0.309871412855067,0.246559706135308
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",500,4,"ro",244869.49,246811.2724375,247217.984375,8652.73337514522,-0.321848639368931,-0.449958691410109,113416868.800613,124171369.757761,2.41133211360712,2.51120904521262,0.667254088856966,0.635702201931167
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",500,5,"ro",235760.35,234480.27675,234524,6900.23982417288,-0.0695853580528932,-0.392666409485166,91061212.5455634,99642808.0707091,2.03795234824213,2.11412489238383,0.792416787461743,0.772854175477827
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",500,1,"sa",294682.45,315675.34825,316531.375,5465.06763658086,0.0170058909214513,-0.251876405183711,440701776.934852,477375523.655625,6.87888261940462,7.14935562853147,-Inf,-Inf
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",500,2,"sa",273569.51,306963.7714375,308568.3125,10878.4017184628,-0.215905081529829,-0.249928322939529,777939236.945476,851145850.044815,9.19178359657518,9.58679404297891,-5.98084894916882,-6.63776954637807
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",500,3,"sa",258757.94,299808.96815625,302596.03125,17712.0141640062,-0.524076165017059,0.0626847555201873,1080355128.85873,1208023314.84432,11.0274213344802,11.5974287558548,-3.97169817536525,-4.55921580763425
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",500,4,"sa",244869.49,293597.7866875,296623.75,24702.2812900681,-0.639736449992946,0.228861736328998,1403878071.1603,1575643343.17014,12.7952881889254,13.4769179288512,-3.11874082631557,-3.62267108415157
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",500,5,"sa",235760.35,288039.57503125,292642.21875,32298.8167871303,-0.709307379709317,0.347260653231296,1669725930.90186,1907624073.03456,14.2285354395483,15.0874837925366,-2.80630855998773,-3.34862135398967
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",1000,1,"ro",294682.45,315356.82640625,316531.375,5847.06590692728,-0.0534724496426407,-0.404360063518188,427429839.787307,477375523.655625,6.77804764573292,7.14935562853147,-Inf,-Inf
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",1000,2,"ro",273569.51,276311.38671875,277529.3125,10313.9323053724,-0.438281870051327,-0.363232438484097,217473863.864065,246527779.747315,3.88765484189464,4.29320638633504,-0.951504850157781,-1.21222058286615
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",1000,3,"ro",258757.94,254694.51359375,255605.109375,11374.4433849018,-0.270326651702198,-0.454217074153649,150486387.295713,167665300.14819,3.11936517991244,3.27077640852814,0.30747503561559,0.228419207210684
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",1000,4,"ro",244869.49,246009.80834375,247217.984375,9053.51537279967,-0.321959213928876,-0.547963734954969,113189871.953058,127127831.568494,2.45567446895748,2.6917080078512,0.667920059216269,0.627028442997642
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",1000,5,"ro",235760.35,234683.0011875,234524,7134.64982279525,-0.106575719736611,-0.412600828471149,90784033.6552055,102007977.519295,2.05614242679779,2.25852406249469,0.793048644680638,0.767462533321853
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",1000,1,"sa",294682.45,315458.35503125,316531.375,5851.33161766266,-0.0335061660442824,-0.320084007720234,431638229.867518,477375523.655625,6.81020015705584,7.14935562853147,-Inf,-Inf
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",1000,2,"sa",273569.51,306276.9578125,306577.5625,11087.1778969899,-0.287839658859711,0.101324191654264,750707686.137465,783453526.74919,9.04580837427567,9.26427861803433,-5.7364862357148,-6.03033150815738
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",1000,3,"sa",258757.94,298909.143671875,300605.28125,17594.1377179635,-0.35713533331241,0.182609828906041,1037844842.85844,1106035674.39744,10.8304401293479,11.1636833927089,-3.77606962166443,-4.0898777609355
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",1000,4,"sa",244869.49,292439.1630625,294633,24821.3200097071,-0.36116342999639,0.149422540047524,1344102080.96211,1448628487.67811,12.5494918296451,12.9847440388154,-2.94336818084129,-3.25003097985018
"pest","china","chronos-zeroshot","amazon/chronos-t5-tiny",1000,5,"sa",235760.35,286490.7613125,288660.71875,32561.8208733596,-0.376457987560777,0.0940055348251203,1589996591.15678,1718592592.91968,13.9251121510776,14.4227489659274,-2.62455749369749,-2.91770504158637
"pest","china","chronos-zeroshot","amazon/chronos-t5-small",30,1,"ro",294682.45,312682.563541667,312549.84375,5355.40047231296,-0.325289571758643,-0.263708076188028,324004087.512891,319243759.417539,5.9272803471851,5.88486282231757,-Inf,-Inf
"pest","china","chronos-zeroshot","amazon/chronos-t5-small",30,2,"ro",273569.51,276930.3421875,275532.71875,8159.29102334115,0.510746368486845,-0.374823410258394,167649640.252714,161548974.006808,3.57414573034159,3.29996205795094,-0.50440646184904,-0.44966204540955
"pest","china","chronos-zeroshot","amazon/chronos-t5-small",30,3,"ro",258757.94,252410.042708333,250612.8203125,9122.41843161777,0.427209778194509,-1.03777364863146,125198360.176992,129813640.912438,3.21065830324203,3.26601151281885,0.423848286342456,0.402609175055544
"pest","china","chronos-zeroshot","amazon/chronos-t5-small",30,4,"ro",244869.49,244160.992708333,244227.453125,6320.53378578474,-0.409151025316463,-0.763419354438111,94024262.2358188,97463283.5215438,2.48043269767146,2.51514356486925,0.724148716693896,0.714059209874848
"pest","china","chronos-zeroshot","amazon/chronos-t5-small",30,5,"ro",235760.35,232205.261979167,233530.2578125,6766.80533779081,-0.303017352163606,-1.02198696741316,77747139.9558296,78965289.0501847,2.28822216353832,2.20219683098253,0.822767557925749,0.819990664281484
"pest","china","chronos-zeroshot","amazon/chronos-t5-small",30,1,"sa",294682.45,313346.157291667,313545.21875,6087.87293794577,-0.577374380264614,-0.213245058166793,348333969.869011,355804044.915976,6.13908854545517,6.20253556986838,-Inf,-Inf
"pest","china","chronos-zeroshot","amazon/chronos-t5-small",30,2,"sa",273569.51,306245.769791667,306577.5625,11609.0286763401,-0.620897873842121,0.155454144223512,708035961.92075,722667787.379366,8.70517702173129,8.79086858870279,-5.35357090375765,-5.48486980028619
"pest","china","chronos-zeroshot","amazon/chronos-t5-small",30,3,"sa",258757.94,298349.077604167,298614.5,18176.1089792539,-0.795026689415407,0.881237103134535,994510033.54452,1011293649.93078,10.541157192852,10.6277756575174,-3.57664668503858,-3.65388339427856
"pest","china","chronos-zeroshot","amazon/chronos-t5-small",30,4,"sa",244869.49,290850.534895833,291646.84375,24877.5376172487,-0.865799944983788,0.847891486474358,1274446647.58655,1305500443.41124,12.1973861092861,12.3301914501434,-2.73901091997067,-2.83011750486769
"pest","china","chronos-zeroshot","amazon/chronos-t5-small",30,5,"sa",235760.35,283949.217708333,285674.546875,31387.532970887,-0.870399423316627,0.74577503409391,1483990712.27149,1542685764.66425,13.4668163774967,13.6931409915115,-2.38290640788597,-2.51670769599965
"pest","china","chronos-zeroshot","amazon/chronos-t5-small",60,1,"ro",294682.45,313677.946875,314540.59375,5188.25894361226,-0.258133706164067,-0.22568353866666,360828901.528135,394345873.195664,6.24481704350752,6.51917026242656,-Inf,-Inf
"pest","china","chronos-zeroshot","amazon/chronos-t5-small",60,2,"ro",273569.51,275699.09140625,275532.71875,8878.21996175254,-0.213575580787187,-0.717133025721532,182682009.24699,199100030.89587,3.51012072682025,3.61711577800543,-0.639299641564786,-0.786626995337334
"pest","china","chronos-zeroshot","amazon/chronos-t5-small",60,3,"ro",258757.94,253774.60234375,254606.6484375,8749.20598028564,-0.196612772003916,-0.875140104463897,130065890.896727,138477761.142875,2.98827837047511,2.95050646931946,0.401448343072502,0.362737664669594
"pest","china","chronos-zeroshot","amazon/chronos-t5-small",60,4,"ro",244869.49,245257.522135417,246221.140625,6169.50175832246,-0.393284032835362,-0.271766798694515,97587060.407074,104315060.710172,2.28079363298665,2.35049707992161,0.713696069426784,0.693957254427752
"pest","china","chronos-zeroshot","amazon/chronos-t5-small",60,5,"ro",235760.35,231410.2640625,232536.515625,5357.63006288664,-0.777865653200038,-0.283207050603158,81854297.8583863,85530670.1836237,2.19709719802807,2.15576439061375,0.81340487750473,0.805024216228364
"pest","china","chronos-zeroshot","amazon/chronos-t5-small",60,1,"sa",294682.45,312981.18125,312549.84375,6001.37110407834,0.0911789681588927,-0.674034430947833,334843565.359727,319243759.417539,6.02265145023027,5.88486282231757,-Inf,-Inf
"pest","china","chronos-zeroshot","amazon/chronos-t5-small",60,2,"sa",273569.51,304885.416145833,304586.8125,11982.8964737857,0.407704470861328,-0.412458379062437,657764771.547184,640658406.897022,8.42504159654646,8.30729577273463,-4.90246165276949,-4.74895744315915
"pest","china","chronos-zeroshot","amazon/chronos-t5-small",60,3,"sa",258757.94,298183.1765625,296623.75,17704.1292250793,0.448920977588335,-0.405812616642424,956626273.701152,905045460.250048,10.3359529081648,10.0835168759839,-3.40230899305371,-3.16493867909999
"pest","china","chronos-zeroshot","amazon/chronos-t5-small",60,4,"sa",244869.49,292044.988541667,289656.09375,23467.3184993548,0.362626132899092,-0.300447609672589,1273851620.93956,1180244064.05241,12.1451688530247,11.7520165297256,-2.73726521242381,-2.46263647213435
"pest","china","chronos-zeroshot","amazon/chronos-t5-small",60,5,"sa",235760.35,285939.98125,281693,30120.0669975719,0.290805960817037,-0.0512650007601274,1522680375.22885,1366156918.44643,13.5635262565652,12.9522830571094,-2.47110339433277,-2.11429239777121
"pest","china","chronos-zeroshot","amazon/chronos-t5-small",90,1,"ro",294682.45,312793.164583333,312549.84375,5428.01071758719,0.221578317696439,-0.520409340195139,327997982.718963,319243759.417539,5.96261451441321,5.88486282231757,-Inf,-Inf
"pest","china","chronos-zeroshot","amazon/chronos-t5-small",90,2,"ro",273569.51,276930.337847222,276531.015625,8640.7969100247,0.111811162658514,-0.674507816456836,169646573.268814,164007137.492223,3.59181203034415,3.48078858172052,-0.522325969035411,-0.471720410856475
"pest","china","chronos-zeroshot","amazon/chronos-t5-small",90,3,"ro",258757.94,252387.855034722,253608.1875,9908.87414804156,-0.174145395759756,-0.966526727143576,126623709.667495,118178075.265234,3.22536562159704,2.9905872550905,0.417288954811649,0.456155012856731
"pest","china","chronos-zeroshot","amazon/chronos-t5-small",90,4,"ro",244869.49,247151.531597222,247217.984375,5736.77173176583,-0.305616864674412,-0.201792556307586,96269710.7134846,90012412.906277,2.65092910410421,2.48156614277297,0.71756095062764,0.735918804112494
"pest","china","chronos-zeroshot","amazon/chronos-t5-small",90,5,"ro",235760.35,232205.261111111,232536.515625,5110.73699681479,-0.464179559250484,-0.406087068331995,79543499.9723679,74088551.940508,2.42461936344643,2.26061964089483,0.818672574203435,0.831107678075087
"pest","china","chronos-zeroshot","amazon/chronos-t5-small",90,1,"sa",294682.45,313036.480902778,312549.84375,5664.72131722463,-0.00760115703100296,-0.672892218463973,336870450.38012,319243759.417539,6.04030250481501,5.88486282231757,-Inf,-Inf
"pest","china","chronos-zeroshot","amazon/chronos-t5-small",90,2,"sa",273569.51,305206.149305556,304586.8125,11660.2706825538,-0.0277824896102097,-0.339726096812518,668873698.464971,640658406.897022,8.48628286953785,8.30729577273463,-5.00214776849354,-4.74895744315915
