"dataset","country","model","obs","samples","test_size","strategy","true","pred","pred_median","std","skewness","kurtosis","mse","mse_median","smape","smape_median","r2","r2_median"
"clima","canada","llama-zeroshot","",90,3,"ro",2.521,0.684701121184561,0.721136480569839,0.633058932316935,-0.31741104674234,0.9821993084101,1.36529513661376,1.31445601771116,69.7141134040569,71.0584595346478,-2.70434145696231,-2.56640391456879
"clima","canada","llama-zeroshot","",90,4,"ro",1.284,1.81362910817067,1.99082171916962,1.89895838991701,-1.46426396750859,7.39432017945761,1.09409810051574,1.11074124895585,60.8345282879454,64.0856034058539,-2.59757867677363,-2.65230414966705
"clima","canada","llama-zeroshot","",90,5,"ro",2.368,0.949982347587744,0.976835012435913,0.789922693348095,-0.231266497595722,0.302082157306967,1.27743329292314,1.27566100368951,65.7625617091394,67.9050580103617,-2.70688011089574,-2.70173724844861
"clima","canada","llama-zeroshot","",90,1,"sa",1.329,0.482579935590426,0.507573306560516,0.503676582634414,0.10241116984191,0.00739076890747059,0.716426925435107,0.674741812694923,93.4455110459932,89.4520997887995,-Inf,-Inf
"clima","canada","llama-zeroshot","",90,2,"sa",1.155,0.554078095820215,0.637051939964294,0.759366698016932,-0.080524079344019,-0.131992297209677,0.538767030179083,0.471506002794837,81.8833433071021,73.6285637381684,-70.1807412047937,-61.2943589370904
"clima","canada","llama-zeroshot","",90,3,"sa",2.521,0.447613509164916,0.273560971021652,0.822454319181319,1.97200909653098,7.90832805820962,1.7921552002452,1.99799806485494,101.151294324212,102.700309145045,-3.86250527636426,-4.42100155789716
"clima","canada","llama-zeroshot","",90,4,"sa",1.284,0.243021395305793,0.136319056153297,0.707814248228309,1.37485568511477,5.87547868246158,1.61502551404167,1.82779143585842,109.948736604341,117.427454826735,-4.31047567765896,-5.01008583429043
"clima","canada","llama-zeroshot","",90,5,"sa",2.368,0.224106576210923,0.166818976402283,0.5103278960821,0.183359227989909,1.04693687228383,2.21127621374655,2.43127272841607,121.042404039095,128.677083711593,-5.41672317595303,-6.05511322669983
"clima","canada","llama-zeroshot","",200,1,"ro",1.329,0.57109131641686,0.512741237878799,0.577329914470359,0.253330927834296,0.0498611450294204,0.574425572650729,0.666278366739635,79.776027292455,88.6398963473626,-Inf,-Inf
"clima","canada","llama-zeroshot","",200,2,"ro",1.155,0.832391637712717,0.860920280218124,0.945787523509883,-2.16204411055524,11.2504358130891,0.339250864034206,0.376380624163311,56.1207659717114,58.9078127171173,-43.8210944687814,-48.7265985154328
"clima","canada","llama-zeroshot","",200,3,"ro",2.521,0.666321920603514,0.701120167970657,0.77217878687617,0.222170344205702,2.31494521690794,1.37277750208742,1.35490795045126,76.2066639011592,76.9257538986531,-2.72464273532836,-2.67615877082283
"clima","canada","llama-zeroshot","",200,4,"ro",1.284,1.72054349921644,1.73061352968216,1.67249203025207,-0.218742270288616,2.38723510327137,1.0772256832426,1.06604687406223,64.4197204923805,65.1017911299926,-2.54209932937428,-2.50534152354312
"clima","canada","llama-zeroshot","",200,5,"ro",2.368,0.989603416547179,0.954460978507996,0.745830027490728,0.238224674695638,0.314250014563739,1.24177597484896,1.2524560123059,67.9569722583083,69.0994088036151,-2.603409030324,-2.63440056518698
"clima","canada","llama-zeroshot","",200,1,"sa",1.329,0.506940873861313,0.441942468285561,0.657962339326345,0.471171107777439,0.976515635016449,0.675781206867902,0.786871064571314,89.5518083226449,100.179147273282,-Inf,-Inf
"clima","canada","llama-zeroshot","",200,2,"sa",1.155,0.609597095176578,0.470776155591011,0.795985228806624,0.835296015022544,0.860443798246949,0.486622767728865,0.627516666914565,75.6839741289229,92.1755546652071,-63.2915534058482,-81.9061523205926
"clima","canada","llama-zeroshot","",200,3,"sa",2.521,0.513887191265821,0.4509347230196,0.743609455245546,0.666823935729017,2.38030421263348,1.66724912081418,1.84673452826302,94.5457667048382,107.886232156203,-3.52360802561264,-4.0105908162945
"clima","canada","llama-zeroshot","",200,4,"sa",1.284,0.455851389020681,0.28181916475296,0.966863566524575,3.22392115093383,18.5477329069858,1.42189437107738,1.63614250283138,94.7087315815487,112.916480513651,-3.67542797816862,-4.37991189051018
"clima","canada","llama-zeroshot","",200,5,"sa",2.368,0.414687072485685,0.21168402582407,0.976118585770721,3.56276704897459,18.863944464328,1.90060177542081,2.23885371836236,103.845067732047,123.768534672271,-4.51520220983032,-5.49674810088244
"clima","canada","llama-zeroshot","",500,1,"ro",1.329,0.488998026102781,0.467171967029572,0.619336552651367,0.0246982401047053,1.06835919321904,0.705603316151224,0.742747558413678,92.4095584083686,95.9627528755702,-Inf,-Inf
"clima","canada","llama-zeroshot","",500,2,"ro",1.155,0.975603049874306,0.956013679504395,0.838360569906568,0.121687632422639,0.876190494541994,0.368893290932812,0.391171557079029,54.624787339265,57.4074792824773,-47.7373881533641,-50.6807447587567
"clima","canada","llama-zeroshot","",500,3,"ro",2.521,0.641154580742121,0.623991638422012,0.707247608103302,0.112901886303587,2.10362625970911,1.42386846072349,1.46032794601829,76.0486885807783,78.4839136954155,-2.86326357347251,-2.9621860549603
"clima","canada","llama-zeroshot","",500,4,"ro",1.284,1.62900264430046,1.59616965055466,1.64468731242301,-0.459228629385466,2.89754985753122,1.09765805168619,1.11960843219557,62.958286623048,64.2822280291001,-2.60928439531491,-2.68146094038923
"clima","canada","llama-zeroshot","",500,5,"ro",2.368,1.0370382887423,1.03659534454346,0.77284254002609,-0.106252132512072,0.764956521685562,1.23241825671576,1.25021441707073,66.0018333507171,67.0682247192831,-2.57625462670582,-2.62789586170072
"clima","canada","llama-zeroshot","",500,1,"sa",1.329,0.554816639274359,0.525403827428818,0.650070246544678,0.526743969791683,3.36139982357063,0.599359876024448,0.645766808571053,82.1930695997945,86.6689510326767,-Inf,-Inf
"clima","canada","llama-zeroshot","",500,2,"sa",1.155,0.572489796340466,0.518529415130615,0.782294303170302,0.498989768377967,2.39261525215048,0.46933900669596,0.525430806987515,74.8165720987299,81.3661096851175,-61.0080600734523,-68.4187880813206
"clima","canada","llama-zeroshot","",500,3,"sa",2.521,0.512992673188448,0.40113177895546,0.795695965475336,2.61033050434521,19.194338039869,1.65692381264027,1.84823429618986,94.0001532287168,102.607582629528,-3.49559322786027,-4.01466001156093
"clima","canada","llama-zeroshot","",500,4,"sa",1.284,0.383264350354671,0.305762976408005,0.739455892461755,1.09338863710453,4.57952757771532,1.4455240371157,1.62541264072393,97.5124974946346,107.722443970169,-3.75312629666371,-4.34463029820661
"clima","canada","llama-zeroshot","",500,5,"sa",2.368,0.391981423944235,0.318250298500061,0.702466072896849,1.4760830958742,6.06908291516115,1.93734911227605,2.14062488033896,106.648141121061,116.700050643478,-4.62183632753471,-5.21170579925889
"clima","canada","llama-zeroshot","",1000,1,"ro",1.329,0.513726471602917,0.509564250707626,0.599762329909012,0.0678109280657654,0.949345229126259,0.66467092610503,0.671474947218354,88.4855718915145,89.1386579475794,-Inf,-Inf
"clima","canada","llama-zeroshot","",1000,2,"ro",1.155,0.912153953999281,0.926246970891953,0.871345133996849,-0.0984521071833856,3.99119269518468,0.361822564081607,0.36190144777223,55.9906311186284,55.560481504333,-46.8032189300577,-46.8136408735937
"clima","canada","llama-zeroshot","",1000,3,"ro",2.521,0.649940529420972,0.662900805473328,0.684181283322083,-0.121629480992351,1.80701114979009,1.4081695568689,1.39211183741504,76.6647214302286,75.9464575955129,-2.82066904660584,-2.77710097529146
"clima","canada","llama-zeroshot","",1000,4,"ro",1.284,1.60009991322458,1.62993931770325,1.57040223641204,-0.171110137368728,3.34196454962295,1.08110695643682,1.07400238094453,62.9785855013535,62.8957821436391,-2.55486160880397,-2.53150056897898
"clima","canada","llama-zeroshot","",1000,5,"ro",2.368,1.06376262977719,1.06706869602203,0.812178030058552,0.303404749654098,1.77196121168487,1.20509258872659,1.19768635628959,65.5848215770516,65.4654500220875,-2.49696048606684,-2.47546894058301
"clima","canada","llama-zeroshot","",1000,1,"sa",1.329,0.534256149634719,0.525501877069473,0.611598271492293,0.00455666852786198,1.25549008319795,0.631617787693432,0.64560923355288,85.3069880403815,86.6537945165343,-Inf,-Inf
"clima","canada","llama-zeroshot","",1000,2,"sa",1.155,0.582216513842344,0.540928155183792,0.790453977130435,0.622296251858935,2.68456967467745,0.479849354854175,0.51134673207443,75.6248295787495,79.5354974244493,-62.3966646656329,-66.5580303969389
"clima","canada","llama-zeroshot","",1000,3,"sa",2.521,0.468278771683574,0.34564034640789,0.800681071189641,1.45069663493619,6.24732172094138,1.72445438362975,1.91829436220841,96.1961849771222,103.613888828909,-3.67881829548127,-4.20474814713705
"clima","canada","llama-zeroshot","",1000,4,"sa",1.284,0.431880476862192,0.291316658258438,0.824564716657242,1.86725858109596,7.60199778771348,1.47486770815046,1.68507582589911,96.9775256574621,109.217838844938,-3.84961322517878,-4.54081289158966
