"dataset","country","model","obs","samples","test_size","strategy","true","pred","pred_median","std","skewness","kurtosis","mse","mse_median","smape","smape_median","r2","r2_median"
"gdp","brazil","chronos-zeroshot","amazon/chronos-t5-tiny",60,5,"ro",2136919.783907,1946848.47291667,1943038.625,112501.741335575,0.326808925230608,-0.73051980883718,66787079258.021,68159609331.3917,13.628508673952,13.9718728422967,-0.27813015479955,-0.304396793416386
"gdp","brazil","chronos-zeroshot","amazon/chronos-t5-tiny",60,1,"sa",1881458.564748,1910947.43541667,1898215,121458.764528746,-0.0720863984172931,-0.761991104672687,869593493.313349,280778122.354472,1.55515367644636,0.886660446461985,-Inf,-Inf
"gdp","brazil","chronos-zeroshot","amazon/chronos-t5-tiny",60,2,"sa",1476107.292037,1906670.8625,1898215,222057.433827119,0.0894706894529122,-0.923351351812655,93127290851.5801,89227847622.0659,13.5056822827238,12.9527371924207,-1.26711671337596,-1.17218758102762
"gdp","brazil","chronos-zeroshot","amazon/chronos-t5-tiny",60,3,"sa",1649622.886218,1889564.5625,1866140.5,299980.796330505,0.0638430311691835,-0.541772542936619,81275529906.7254,75111857440.661,13.5235012536742,12.7408120076203,-1.94755296524974,-1.72402011255685
"gdp","brazil","chronos-zeroshot","amazon/chronos-t5-tiny",60,4,"sa",1920095.477164,1881788.99375,1915710.0625,377552.889369832,-0.0817899437069111,-0.290940520716092,61323494097.9308,56338701045.9396,10.6464087840935,9.61277320002397,-0.887098694989032,-0.733702405335659
"gdp","brazil","chronos-zeroshot","amazon/chronos-t5-tiny",60,5,"sa",2136919.783907,1879359.11666667,1918625.875,455076.858688169,-0.0898364339357369,-0.118490681631241,62326294740.2018,54601406969.9312,11.0822941744423,9.8432596278969,-0.192762396999258,-0.0449282333958338
"gdp","brazil","chronos-zeroshot","amazon/chronos-t5-tiny",90,1,"ro",1881458.564748,1900741.98333333,1904046.6875,123284.308547699,-0.14036215657681,-0.895714973443261,371850232.337186,510223289.459425,1.01969307762465,1.19340068217242,-Inf,-Inf
"gdp","brazil","chronos-zeroshot","amazon/chronos-t5-tiny",90,2,"ro",1476107.292037,1844208.00972222,1839215.5,108128.97916879,0.0204620998335812,-0.838527173627996,67934994296.3564,66178896989.7804,11.5961646812547,11.5491243052064,-0.653828427564068,-0.611077505491202
"gdp","brazil","chronos-zeroshot","amazon/chronos-t5-tiny",90,3,"ro",1649622.886218,1385771.22777778,1390572.125,114479.987063011,-0.188666428927486,-0.869220945717307,68495895418.1228,66488363622.3953,13.5257770050294,13.3799895496353,-1.48408444557452,-1.41127893690395
"gdp","brazil","chronos-zeroshot","amazon/chronos-t5-tiny",90,4,"ro",1920095.477164,1613552.26388889,1599909.625,110892.265746091,0.0470392040650792,-0.772391718217268,74864106964.8497,75496017698.2932,14.4818224491056,14.5830800608371,-1.30378194577882,-1.32322764009178
